artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,rating
Ludwig van Beethoven,"32 Variations in C Minor, WoO 80",1n5dsHK1JAOoleIjbXZFA4,1,0.331,0.0694,0,-24.211,1,0.0384,0.992,0.902,0.0742,0.0913,94.814,674853,3,Basic
Ludwig van Beethoven,"Symphony No. 8 in F Major, Op. 93: III. Tempo di menuetto (Live)",1nEiUwvDHOy8HEjmucwJT3,5,0.187,0.0151,5,-26.166,1,0.0395,0.9520000000000001,0.7340000000000001,0.12,0.203,172.847,281800,4,Basic
Ludwig van Beethoven,"6 Bagatelles, Op. 126: 2. Allegro",1ne5cAQJ7wsVwqUY5ZWXji,2,0.319,0.0691,7,-26.805,0,0.0418,0.985,0.8390000000000001,0.10099999999999999,0.361,130.137,111000,4,Basic
Ludwig van Beethoven,"Leonore, Op. 72 / Act 2: ""Um in der Ehe froh zu leben""",1nssxo58BmWtmEHhcoMRiG,1,0.215,0.0573,0,-25.143,1,0.0511,0.971,0.0008150000000000001,0.305,0.11199999999999999,83.48899999999999,365840,3,Basic
Ludwig van Beethoven,"Piano Sonata No. 4 in E-Flat Major Op. 7 ""Grand"": IV. Rondo. Poco allegretto e grazioso",1ol33ZGvYTckXza4GHpt4u,6,0.39899999999999997,0.0611,3,-23.092,1,0.0451,0.992,0.902,0.092,0.13699999999999998,119.273,474530,4,Basic
Ludwig van Beethoven,"3 Sonatas for Piano, WoO 47: 3. Sonata in D Major: I. Allegro",1pmaI33VJjRkjVY7Ormmi4,2,0.428,0.157,2,-21.09,1,0.0421,0.993,0.892,0.16,0.311,128.44,316080,4,Basic
Ludwig van Beethoven,"String Quartet No.12 in E-Flat Major, Op. 127: 2. Adagio ma non troppo e molto cantabile",1r0Tn9fBkQlOGqAk0EuvJA,3,0.19399999999999998,0.0327,8,-30.168000000000003,1,0.0467,0.9279999999999999,0.168,0.273,0.0499,99.037,870893,3,Basic
Ludwig van Beethoven,"7 Bagatelles, Op. 33: 2. Scherzo. Allegro",1rAAmVeNQIm1Tl6LsNPH8U,4,0.562,0.14400000000000002,0,-19.078,1,0.0443,0.993,0.9390000000000001,0.127,0.7759999999999999,105.561,170680,3,Basic
Ludwig van Beethoven,"String Quartet No. 14 in C-Sharp Minor, Op. 131: 3. Allegro moderato",1rSXOq5IxRvrMCoUcDaCMC,3,0.39799999999999996,0.00866,6,-23.217,0,0.0368,0.968,0.956,0.109,0.223,97.14299999999999,45000,4,Basic
Ludwig van Beethoven,"26 Welsh Songs, WoO 155: 2. The Monks of Bangor's March",1rtvleKSL8UdYSQsGQvC0g,1,0.34,0.152,0,-18.721,0,0.042,0.99,0.0351,0.209,0.355,100.156,166000,4,Basic
Ludwig van Beethoven,"Leonore, Op. 72 / Act 2: ""Entfernt euch jetzt! Nun, könnt ihr eilen?"" - ""Nun sprecht, wie ging's?"" - ""Noch heute, noch heute?""",1tSD6o46ioPPTZ8ggGOGIb,0,0.33399999999999996,0.115,2,-22.544,1,0.0501,0.9470000000000001,0.0063,0.20199999999999999,0.14400000000000002,93.67,161333,4,Basic
Ludwig van Beethoven,"25 Irish Songs, WoO 152: 12. English Bulls",1tTftmBc3Et9bwZobp8R9z,2,0.606,0.155,2,-17.644000000000002,1,0.078,0.9670000000000001,0.0015300000000000001,0.121,0.777,113.324,157000,4,Basic
Ludwig van Beethoven,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: 2. Rondo. Allegro",1uCFSpm2QRjqBdb3rVeslQ,1,0.36200000000000004,0.245,7,-22.307,1,0.0539,0.993,0.922,0.15,0.45899999999999996,162.437,205040,4,Basic
Ludwig van Beethoven,"26 Welsh Songs, WoO 155: 7. O Let the Night My Blushes Hide",1ufX2GjrgnbrK2rWawFJTu,1,0.47,0.0877,3,-17.332,1,0.0599,0.991,0.0008410000000000001,0.106,0.643,159.899,151000,4,Basic
Ludwig van Beethoven,"Verschiedene Volkslieder, WoO 157: 6. A Health to the Brave",1v0g8C2VWcogS6cmddx4ty,1,0.423,0.0995,5,-21.066,1,0.051,0.992,0.00143,0.0691,0.335,101.23899999999999,162000,4,Basic
Ludwig van Beethoven,"20 Irish Songs, WoO 153: 19. Judy, Lovely, Matchless Creature",1vVLBQuGLcu0BbDpEehVXA,2,0.374,0.0988,10,-19.176,1,0.0439,0.992,0.0027,0.172,0.20199999999999999,67.351,133000,4,Basic
Ludwig van Beethoven,"Piano Sonata No. 29 in B-Flat Major, Op. 106 ""Hammerklavier"": 3. Adagio sostenuto",1w7vnmofWEYawXDkogAc6v,1,0.41100000000000003,0.0146,11,-28.342,0,0.0475,0.992,0.903,0.0775,0.0353,135.988,1032000,4,Basic
Ludwig van Beethoven,"11 Bagatelles, Op. 119: 7. Allegro ma non troppo",1wYp21FXEkJsIl0lTp9C3V,2,0.391,0.146,0,-21.768,1,0.0317,0.991,0.925,0.22399999999999998,0.691,155.385,66573,4,Basic
Ludwig van Beethoven,"Mass in D Major, Op. 123 ""Missa Solemnis"": Gloria: Gloria in excelsis Deo",1wlkN0t6h2mGwCdg5UWm6N,2,0.249,0.342,7,-15.798,1,0.0359,0.9359999999999999,0.618,0.34600000000000003,0.146,79.49,291800,4,Basic
Ludwig van Beethoven,"An die Hoffnung, Op. 32",1xflmhfItBFDJ7M0MbPMvA,3,0.249,0.0568,1,-21.525,1,0.0431,0.9890000000000001,0.00114,0.124,0.0994,171.998,321000,3,Basic
Ludwig van Beethoven,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": 2. Adagio cantabile",1xhJ4KDAdHicYRPE0ZWYaI,6,0.261,0.00562,8,-32.645,1,0.048,0.995,0.9209999999999999,0.114,0.126,172.045,296880,3,Basic
Ludwig van Beethoven,"String Quartet No. 6 in B-Flat Major, Op. 18 No. 6: 3. Scherzo. Allegro",1xwkP1HfMxKNfQSMBtWNn8,4,0.441,0.183,10,-21.42,1,0.0388,0.927,0.917,0.125,0.831,93.471,180000,3,Basic
Ludwig van Beethoven,"String Quartet No.15 in A Minor, Op. 132: 4. Alla marcia, assai vivace - Più allegro - Presto",1zBghZS3YiJGMXcvhh2NGr,2,0.516,0.0505,4,-18.815,1,0.0561,0.981,0.5760000000000001,0.124,0.565,129.743,125333,4,Basic
Ludwig van Beethoven,"25 Scottish Songs, Op. 108: 19. O Swiftly Glides the Bonny Boat",1zCD5nL9MXATOw2xFc2Df9,2,0.32,0.11199999999999999,2,-18.332,1,0.0574,0.993,4.45e-05,0.0827,0.377,86.846,191000,4,Basic
Ludwig van Beethoven,"25 Irish Songs, WoO 152: 10. The Deserter",1zIFEeKhte6o1eS07ihkgJ,2,0.501,0.135,5,-17.965,1,0.0348,0.987,0.0606,0.0956,0.478,87.882,112000,3,Basic
Ludwig van Beethoven,"7 Bagatelles, Op. 33: 3. Allegretto",200dHe7XdP0hHbs7kwnNEy,5,0.42700000000000005,0.0864,5,-22.086,1,0.0506,0.995,0.945,0.0884,0.27,143.386,124520,4,Basic
Ludwig van Beethoven,"Quintet for Piano and Wind Quartet in E-Flat Major, Op. 16: 1. Grave - Allegro ma non troppo",20c3DW0oErF56sZXfaZGCZ,5,0.331,0.10400000000000001,3,-20.072,1,0.033,0.995,0.899,0.14400000000000002,0.248,76.881,800000,4,Basic
Ludwig van Beethoven,"Piano Sonata No. 4 in E-Flat Major Op. 7 ""Grand"": II. Largo con gran espressione",21VrwArOdk6k5GyKxTCKu3,7,0.44799999999999995,0.00195,0,-29.281999999999996,1,0.105,0.991,0.865,0.0625,0.0798,80.83,458090,4,Basic
Ludwig van Beethoven,"23 Songs of Various Nationalities, WoO 158a: 6. A Madel, ja a Madel",23coCvG9hlDFXIOkbHBk8D,1,0.465,0.11599999999999999,5,-21.802,1,0.0531,0.99,0.000469,0.0789,0.5670000000000001,132.684,159000,3,Basic
Ludwig van Beethoven,"Christus am Ölberge, Op. 85: 2. ""Erzittre, Erde, Jehova´s Sohn liegt hier!""",23ttXUVscHecOlf32H5flY,1,0.337,0.136,2,-18.469,1,0.055,0.9840000000000001,0.009859999999999999,0.159,0.0513,99.70299999999999,108587,3,Basic
Ludwig van Beethoven,"25 Scottish Songs, Op. 108: 12. Oh! Had My Fate Been Join'd with Thine",24LhKUFBzRrVR5NUO494dg,3,0.325,0.0696,2,-22.346,1,0.0355,0.993,0.0008759999999999999,0.1,0.452,88.881,286000,4,Basic
Ludwig van Beethoven,"3 Sonatas for Piano, WoO 47: 1. Sonata in E-Flat Major: II. Andante",24swrHAMtkkaPhLLfnP9Z5,2,0.516,0.0336,10,-28.993000000000002,1,0.0791,0.993,0.915,0.0858,0.65,130.531,239107,4,Basic
Ludwig van Beethoven,"String Quartet No. 5 in A Major, Op. 18 No. 5: 2. Menuetto",258gVDawXFIXvAdkgzFIkS,5,0.257,0.0698,9,-25.779,1,0.0533,0.966,0.136,0.0989,0.212,75.7,297000,3,Basic
Ludwig van Beethoven,"Piano Sonata No. 28 in A Major, Op. 101: 2. Lebhaft, marschmäßig (Vivace alla marcia)",26911V827eBRs2xALCpey9,1,0.31,0.171,5,-20.576,1,0.0341,0.9890000000000001,0.8809999999999999,0.0932,0.153,138.914,375000,4,Basic
Ludwig van Beethoven,"Italian Songs for Vocal Ensembles WoO 99: Scrivo in te, WoO 99/8 (Hess 215)",26MXIIvAAduxhKoiebEPcY,1,0.0,0.113,1,-19.557000000000002,1,0.0,0.99,0.0,0.147,0.0,0.0,53000,0,Basic
Ludwig van Beethoven,"12 Irish Songs, WoO 154: 12. He Promis'd Me at Parting",26itZlEp54Dvt8kbndZoTj,1,0.39299999999999996,0.11699999999999999,10,-22.805,1,0.0426,0.99,0.00053,0.139,0.685,87.90299999999999,120000,4,Basic
Ludwig van Beethoven,"Quartet in F Major, Hess 32 (1799) 1st Version Of Op. 18, No.1: 4. Allegretto",27LESy4xJL66vLqGvcYydG,3,0.449,0.0777,5,-18.814,1,0.0446,0.9440000000000001,0.7120000000000001,0.35600000000000004,0.541,120.198,394413,4,Basic
Ludwig van Beethoven,"An die ferne Geliebte, Op. 98: 5. Es kehret der Maien, es blühet die Au",28DVJcQcvlxYGBTJz0p3i4,1,0.46799999999999997,0.0739,9,-21.878,1,0.052000000000000005,0.988,3.8900000000000004e-05,0.0911,0.49700000000000005,71.29,131507,4,Basic
Ludwig van Beethoven,"26 Welsh Songs, WoO 155: 26. Good Night",29CEGy1NAg5wiBdjsZkvBt,1,0.43799999999999994,0.15,7,-21.588,1,0.0495,0.9670000000000001,8.3e-05,0.0841,0.604,121.81299999999999,90000,1,Basic
Ludwig van Beethoven,"Leonore, Op. 72 / Act 3: ""Dort, in der Tiefe""",2ATRWJogpYt0rRZHLb2lu1,0,0.536,0.0275,10,-43.553999999999995,0,0.304,0.563,0.0,0.191,0.46,119.939,52667,5,Basic
Ludwig van Beethoven,"Leonore, Op. 72 / Act 1: 'Twas in truth",2BPpHV26PevyT3spt1tQ9o,2,0.5529999999999999,0.099,8,-35.427,0,0.735,0.753,0.0,0.56,0.25,198.74900000000002,86840,1,Basic
Ludwig van Beethoven,"6 Sacred Songs, Op. 48: 4. Die Ehre Gottes aus der Natur",2BYDiJBGrxV9JnejWLz4NI,1,0.27699999999999997,0.0642,10,-15.564,1,0.038,0.982,0.000169,0.0836,0.10800000000000001,83.961,147000,4,Basic
Ludwig van Beethoven,"Symphony No. 2 in D Major, Op. 36: III. Scherzo. Allegro - Trio (Live)",2Cmsz91ApIlSbWTM9TVgfd,6,0.364,0.0592,2,-25.721,1,0.0399,0.794,0.0917,0.185,0.603,149.346,268467,3,Basic
Ludwig van Beethoven,"Mass in D Major, Op. 123 ""Missa Solemnis"": Agnus Dei: Agnus Dei Allegro assai",2CyG3I4hCjMr11rwhljK3R,0,0.14800000000000002,0.23399999999999999,7,-17.976,1,0.0423,0.9259999999999999,0.59,0.5489999999999999,0.0869,178.924,169907,5,Basic
Ludwig van Beethoven,"Piano Trio in B-Flat Major, Op. 97: 1. Allegro moderato",2D5tvfd9Qi61HolGTJy5mw,2,0.35200000000000004,0.11900000000000001,10,-17.125999999999998,1,0.0379,0.987,0.888,0.08800000000000001,0.165,123.40100000000001,767240,4,Basic
Ludwig van Beethoven,"String Quartet No. 9 in C Major, Op. 59, No. 3 ""Rasumovsky No. 3"": 1. Introduzione. Andante con moto - Allegro vivace",2DSKSzL85SvsLnZ0TQe9On,4,0.326,0.138,0,-17.84,1,0.0456,0.9359999999999999,0.9129999999999999,0.0669,0.163,75.21600000000001,606453,4,Basic
Ludwig van Beethoven,"Piano Sonata No. 9 in E Major, Op. 14 No. 1: III. Rondo. Allegro comodo",2E8gpmzZXP2WzVtBlIoiz6,6,0.295,0.0601,4,-23.955,1,0.0505,0.991,0.89,0.0994,0.16399999999999998,74.69800000000001,230990,4,Basic
Ludwig van Beethoven,"Musik zu einem Ritterballett (1790-91), WoO 1: Deutscher Gesang (da capo) (II)",2EARLwEiU5BrNji6BulPzt,2,0.44,0.0445,2,-22.730999999999998,1,0.0344,0.8859999999999999,0.165,0.31,0.303,35.641999999999996,55360,3,Basic
Ludwig van Beethoven,"Piano Sonata No. 26 in E-Flat Major, Op. 81a ""Les adieux"": II. Abwesenheit. Andante espressivo",2F5MtwsimQ8PtaI4m6wRUM,5,0.49200000000000005,0.004379999999999999,7,-31.57,1,0.0565,0.992,0.893,0.0795,0.0843,111.00299999999999,197470,4,Basic
Ludwig van Beethoven,"Octet in E-Flat Major, Op. 103: 1. Allegro",2FFbCxEXqVq1eb4CKCqHoQ,3,0.37,0.0912,3,-16.512,1,0.0393,0.9940000000000001,0.904,0.168,0.231,146.859,444173,4,Basic
Ludwig van Beethoven,"23 Songs of Various Nationalities, WoO 158a: 16. Schöne Minka, ich muß scheiden",2FPEfPNLNFoBCOF5FZQgwL,1,0.332,0.0538,9,-23.646,0,0.0593,0.993,0.000393,0.122,0.214,138.828,178000,4,Basic
Ludwig van Beethoven,"Piano Sonata No. 17 in D Minor, Op. 31 No. 2 ""The Tempest"": 2. Adagio",2FSo6YCv5Jmg3rcvqtsl2r,2,0.38799999999999996,0.00389,10,-32.412,1,0.040999999999999995,0.993,0.9,0.10400000000000001,0.122,95.581,427667,4,Basic
Ludwig van Beethoven,"Leonore: Overture No. 3, Op. 72b - Live",2G9JQXKgRTiZ07Wx0dic4j,2,0.19699999999999998,0.223,0,-13.642999999999999,1,0.046,0.941,0.867,0.102,0.0657,90.697,851227,4,Basic
Ludwig van Beethoven,"March for Military Music in F Major, WoO 18",2HUUXGNnOptjQR25amzWFP,3,0.614,0.44,5,-12.809000000000001,1,0.03,0.857,0.511,0.11,0.639,110.134,152253,4,Basic
Ludwig van Beethoven,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": 2. Allegretto",2I2yRvTqsz1EFYZpA3F73R,4,0.49700000000000005,0.0413,1,-24.768,1,0.0438,0.995,0.9440000000000001,0.107,0.522,67.393,132640,4,Basic
Ludwig van Beethoven,"The Creatures of Prometheus, Op. 43: No. 6 Un poco Adagio - Allegro",2IfaBPn0HqgYNm6VSblFvR,1,0.618,0.0627,7,-22.186,1,0.0819,0.972,0.938,0.10800000000000001,0.486,117.596,81893,3,Basic
Ludwig van Beethoven,"33 Variations on a Waltz by Diabelli in C Major, Op. 120: Variation I. Alla marcia maestoso",2J7o1TJpi3ki1W65GOa6iQ,1,0.6629999999999999,0.0496,0,-18.347,1,0.405,0.98,0.818,0.0912,0.27699999999999997,138.19799999999998,166800,3,Basic
Ludwig van Beethoven,"Piano Sonata No. 22 in F Major, Op. 54: 2. Allegretto",2KztmfUNJ1NurcV8jFWQ7H,1,0.305,0.19399999999999998,5,-24.42,1,0.0356,0.9890000000000001,0.9109999999999999,0.0962,0.342,109.336,389147,4,Basic
Ludwig van Beethoven,"6 Songs of Various Nationalities, WoO 158c: 3. Mark Yonder Pomp of Costly Fashion",2LZlLj4RLdFFaRrtXTuDuk,1,0.318,0.14400000000000002,10,-18.054000000000002,1,0.0423,0.99,0.00131,0.111,0.371,127.038,209000,4,Basic
Ludwig van Beethoven,"Piano Sonata No. 27 in E Minor, Op. 90: 1. Mit Lebhaftigkeit und durchaus mit Empfindung und Ausdruck",2N8jIMORScaVwQF0i5zjEa,2,0.465,0.037000000000000005,4,-21.070999999999998,0,0.044000000000000004,0.992,0.915,0.147,0.054000000000000006,111.18,341760,5,Basic
Ludwig van Beethoven,"Piano Sonata No. 30 in E Major, Op. 109: 1. Vivace, ma non troppo - Adagio espressivo - Tempo I",2NwCJOY65IquRL33RbPFDF,1,0.369,0.10099999999999999,4,-22.046,1,0.0415,0.983,0.9159999999999999,0.0952,0.0794,125.07799999999999,195827,4,Basic
Ludwig van Beethoven,"Piano Sonata No. 2 in A Major, Op. 2 No. 2: 4. Rondo. Grazioso",2OEulCEhqiE5JLfGSgwcF9,6,0.263,0.0512,9,-27.872,1,0.0359,0.993,0.894,0.0877,0.249,136.184,367707,5,Basic
Ludwig van Beethoven,"Symphony No. 9 in D Minor, Op. 125 ""Choral"": 4. Finale (""Freude, schöner Götterfunken"") - Excerpt",2PSyrP7jssF2KQOj0H6dXl,6,0.35200000000000004,0.342,2,-13.415999999999999,1,0.042,0.9840000000000001,0.00892,0.146,0.315,133.345,186111,4,Basic
Ludwig van Beethoven,"25 Scottish Songs, Op. 108: 5. The Sweetest Lad Was Jamie",2PiMv21W5zm724exGFmCEP,4,0.511,0.0409,7,-24.094,0,0.0602,0.993,3.46e-06,0.134,0.628,135.35,180000,4,Basic
Ludwig van Beethoven,"Piano Quartet No. 1 in E-Flat Major, WoO 36: III. Theme & Variations",2Q6g7SCDiyBg8LnGv16BEW,5,0.42200000000000004,0.0953,3,-21.04,1,0.0448,0.983,0.595,0.10300000000000001,0.47600000000000003,115.098,365000,3,Basic
Ludwig van Beethoven,"Violin Concerto in D Major, Op. 61: 2. Larghetto",2R2ESPxwjT2zsPPFDmSYVu,3,0.183,0.0313,7,-27.901,1,0.0446,0.919,0.47100000000000003,0.0696,0.0379,87.928,647147,4,Basic
Ludwig van Beethoven,"In questa tomba oscura, WoO.133",2R6Ypv2XTAfDSifRhAvyBQ,0,0.213,0.0352,8,-24.958000000000002,1,0.0397,0.976,0.0050799999999999994,0.14300000000000002,0.0594,98.469,215213,3,Basic
Ludwig van Beethoven,"Symphony No. 8 in F Major, Op. 93: 4. Allegro vivace",2RMwHEL8Vv0rwrAH3VylHC,2,0.386,0.431,5,-11.449000000000002,1,0.0428,0.775,0.79,0.35600000000000004,0.54,159.785,385267,4,Basic
Ludwig van Beethoven,"Mass in D Major, Op. 123 ""Missa Solemnis"": Credo: Et incarnatus est",2RoaegFW8RDuHSKRdnEkCw,1,0.163,0.107,2,-21.535,0,0.042,0.971,0.6409999999999999,0.318,0.0348,135.642,377507,4,Basic
Ludwig van Beethoven,"23 Songs of Various Nationalities, WoO 158a: 18. An ä Bergli bin i gesässe",2SVJo56dNe0wBFmNQHSupW,1,0.442,0.0636,5,-21.805,1,0.0944,0.99,5.07e-05,0.0842,0.3,203.049,115000,4,Basic
Ludwig van Beethoven,"Bagatelle in C Minor, WoO 52: Presto",2T24GekpUl6CBQo9OeRC3b,1,0.508,0.237,0,-23.451999999999998,0,0.0493,0.9940000000000001,0.9009999999999999,0.205,0.605,145.722,241333,4,Basic
Ludwig van Beethoven,"Die laute Klage, WoO 135",2UTGeVWYmePqtZR2XEIl0j,0,0.36200000000000004,0.039,9,-20.622,0,0.0472,0.987,3.44e-06,0.0781,0.064,136.404,154787,3,Basic
Ludwig van Beethoven,"Mass in D Major, Op. 123 ""Missa Solemnis"": Credo: Et ascendit in coelum",2VEpogt9bLXcujxRN0k36Y,1,0.111,0.284,5,-15.737,1,0.0374,0.92,0.914,0.66,0.11900000000000001,75.597,344373,3,Basic
Ludwig van Beethoven,"Piano Quartet in E-Flat Major, Op. 16a: II. Andante cantabile",2VHB9NvIJiIAnNFjdOsQ89,4,0.244,0.0759,10,-23.066999999999997,1,0.0425,0.972,0.9259999999999999,0.0965,0.132,77.01100000000001,368863,4,Basic
Ludwig van Beethoven,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: 1. Andante",2VUv1ZdHE7uLNHwbdkQZwr,2,0.37200000000000005,0.0683,7,-27.956,0,0.0408,0.99,0.904,0.141,0.218,136.259,267893,4,Basic
Ludwig van Beethoven,"Minuet in A-Flat Major, WoO 209",2WJkc3YDlWT67unsGhDLMr,3,0.597,0.0538,8,-24.329,1,0.0531,0.968,0.5379999999999999,0.0898,0.722,113.491,82293,1,Basic
Ludwig van Beethoven,"Piano Sonata No. 18 in E-Flat Major, Op. 31 No. 3: 3. Menuetto. Moderato e grazioso",2XLRxV0JQOBZ4FnBs4ETTH,1,0.546,0.00629,3,-28.554000000000002,1,0.0994,0.996,0.945,0.109,0.444,135.119,252427,4,Basic
Ludwig van Beethoven,"Prelude and Fugue in C Major, Hess 31: Fugue",2YgYvoYfP3FXgIkKzKo0Xz,3,0.402,0.135,0,-18.730999999999998,1,0.0378,0.9740000000000001,0.231,0.0807,0.505,142.025,152547,4,Basic
Ludwig van Beethoven,"7 British Songs, WoO 158b: 4. Red Gleams the Sun on Yon Hill Tap",2Yk0iRIw4syfujlXRMp4qp,1,0.261,0.0779,4,-22.160999999999998,1,0.0611,0.986,0.000281,0.10300000000000001,0.5539999999999999,214.32299999999998,117000,4,Basic
Ludwig van Beethoven,"Musik zu einem Ritterballett (1790-91), WoO 1: 1. Marsch",2a3ihKwm5aztDeedYCFhQ9,3,0.425,0.20199999999999999,2,-13.172,1,0.0285,0.948,0.9470000000000001,0.157,0.33799999999999997,108.84299999999999,124667,4,Basic
Ludwig van Beethoven,"Schilderung eines Mädchens, WoO 107 (1782)",2avtjLSnbGfaj1KZ8XWtKP,0,0.599,0.21600000000000003,4,-17.749000000000002,1,0.105,0.985,0.0016600000000000002,0.133,0.465,118.385,35000,4,Basic
Ludwig van Beethoven,"The Creatures of Prometheus, Op. 43: No. 16 Finale. Allegretto",2bChH4zkOyr2QEt6b8HEsZ,1,0.39899999999999997,0.0979,3,-17.454,1,0.038,0.9390000000000001,0.833,0.319,0.342,111.469,390053,4,Basic
Ludwig van Beethoven,"Musik zu einem Ritterballett (1790-91), WoO 1: Deutscher Gesang (da capo) (III)",2cEOyfCsPAkcWQAArpEkge,2,0.381,0.05,2,-23.873,1,0.0426,0.9179999999999999,0.74,0.231,0.265,70.70100000000001,55187,1,Basic
Ludwig van Beethoven,"String Quartet No. 9 in C Major, Op. 59, No. 3 ""Rasumovsky No. 3"": 4. Allegro molto",2cFM1o5cYvLcpDzFYihvjx,4,0.363,0.45799999999999996,0,-14.788,1,0.0386,0.882,0.856,0.316,0.467,165.05200000000002,333107,4,Basic
Ludwig van Beethoven,"String Quartet No. 10 in E-Flat Major, Op. 74 ""Harp"": 2. Adagio ma non troppo",2cNKSiVGXlVXU5bwnjG2r8,4,0.127,0.11900000000000001,8,-21.894000000000002,1,0.0436,0.966,0.84,0.111,0.0486,85.414,539333,4,Basic
Ludwig van Beethoven,"Piano Sonata No. 18 in E-Flat Major, Op. 31 No. 3: 4. Presto con fuoco",2ebGEPNhAXcAW34ikw3Bah,1,0.265,0.158,3,-22.274,1,0.0415,0.9890000000000001,0.892,0.12300000000000001,0.16899999999999998,68.59,277707,3,Basic
Ludwig van Beethoven,"Piano Sonata No. 26 in E-Flat Major, Op. 81a ""Les adieux"": III. Das Wiedersehen. Vivacissimamente",2fQVqlHe9WcuRuLv2NhCxL,5,0.28600000000000003,0.0964,10,-20.954,1,0.046,0.991,0.91,0.11,0.207,85.602,380829,4,Basic
Ludwig van Beethoven,"String Quintet in C Minor, Op. 104: 3. Menuetto quasi allegro",2gcGN3C7e0SGdL8sxTz4Gv,3,0.308,0.0383,0,-20.949,0,0.0499,0.988,0.289,0.0828,0.271,45.233000000000004,236707,4,Basic
Ludwig van Beethoven,"Mass in C Major, Op. 86: Sanctus",2h3SUb9fmr2WRlrCY1RRaS,2,0.222,0.1,9,-18.972,0,0.0448,0.983,0.0365,0.0779,0.0348,118.456,646360,4,Basic
Ludwig van Beethoven,"The Ruins of Athens, Op. 113: 1. Tochter des mächtigen Zeus",2hGlEvoqDaRoywVCvtAFft,1,0.233,0.0225,3,-23.122,1,0.0391,0.993,0.584,0.0917,0.0388,124.82700000000001,248320,1,Basic
Ludwig van Beethoven,"Trauerkantate auf den Tod Kaiser Josephs II, WoO 87: 2. ""Ein Ungeheuer, sein Name Fanatismus""",2hMMJow6Bt8ylBTAWP6DFQ,2,0.324,0.34700000000000003,2,-13.267999999999999,1,0.0398,0.9109999999999999,0.645,0.376,0.344,108.21,71373,4,Basic
Ludwig van Beethoven,"6 Bagatelles, Op. 126: 3. Andante",2hXjHuChsUmcesM7onYclN,2,0.461,0.0070799999999999995,3,-33.665,1,0.0616,0.986,0.9209999999999999,0.0841,0.133,130.452,243000,4,Basic
Ludwig van Beethoven,"24 Variations on ""Venni Amore"" in D Major, WoO 65: Variation XVIII",2hsN3rbmN9tiQIWf7CWHEk,1,0.545,0.0112,2,-25.642,1,0.0701,0.9940000000000001,0.9,0.10800000000000001,0.889,137.846,48840,3,Basic
Ludwig van Beethoven,"12 German Dances, WoO 8: 1. German Dance in C Major",2i0FS6EXNckJY38A4ycjgk,0,0.51,0.141,0,-14.864,1,0.0312,0.991,0.715,0.0989,0.4,79.862,59080,3,Basic
Ludwig van Beethoven,"Piano Sonata No. 23 in F Minor, Op. 57: 2. Andante con moto",2iSTvmQ25GN2eckqvjelnk,2,0.349,0.0347,1,-23.899,1,0.0557,0.9940000000000001,0.92,0.107,0.0723,103.22200000000001,437893,4,Basic
Ludwig van Beethoven,"Cello Sonata No. 3 in A Major, Op. 69: 3. Adagio cantabile. Allegro vivace",2idRTg04lW2TEdc2Uuij87,2,0.24600000000000002,0.17300000000000001,9,-18.118,1,0.0424,0.988,0.905,0.0844,0.196,74.467,430773,4,Basic
Ludwig van Beethoven,"20 Irish Songs, WoO 153: 6. Sad and Luckless Was the Season",2ipweqSGvgDEb3xeAhhXyh,1,0.297,0.0812,3,-20.9,1,0.0418,0.988,0.0398,0.125,0.225,135.259,240000,3,Basic
Ludwig van Beethoven,"Octet in E-Flat Major, Op. 103: 3. Menuetto. Allegro",2jKlv2DM6lxca4stMxbXQq,2,0.532,0.18100000000000002,3,-18.726,1,0.0717,0.9940000000000001,0.76,0.192,0.327,156.875,219133,4,Basic
Ludwig van Beethoven,"Der glorreiche Augenblick, Op. 136: 5. ""Der den Bund im Sturme festgehalten""",2jdqlXMcRQg7SOOCGmHEPj,1,0.326,0.154,9,-18.406,1,0.0788,0.973,1.83e-06,0.171,0.268,81.155,380360,4,Basic
Ludwig van Beethoven,"String Quartet No.12 in E-Flat Major, Op. 127: 4. Finale",2jlCuDKaht0N3tundu7WC6,3,0.385,0.0557,3,-22.253,1,0.0472,0.963,0.127,0.0732,0.542,116.59299999999999,391160,4,Basic
Ludwig van Beethoven,"6 Bagatelles, Op. 126: 4. Presto",2kJh2xH7h2xgdlmAHIfMrx,2,0.38799999999999996,0.0947,11,-25.099,1,0.0602,0.985,0.9259999999999999,0.12300000000000001,0.11599999999999999,137.97899999999998,258000,4,Basic
Ludwig van Beethoven,"26 Welsh Songs, WoO 155: 14. The Dream",2kmGl3WC8or2NfcHxeqC6G,1,0.321,0.113,10,-20.625999999999998,1,0.0761,0.992,0.007209999999999999,0.1,0.345,96.70200000000001,235000,4,Basic
Ludwig van Beethoven,"Grosse Fuge in B-Flat Major, Op. 133: Overtura. Allegro - Live",2lddwtFducwyMOwX2dVScL,3,0.15,0.24600000000000002,3,-14.835999999999999,1,0.0402,0.9690000000000001,0.882,0.0928,0.133,73.756,1119027,4,Basic
